nohup: ignoring input
/home/adm-mcsc/EnviroHealth-Monitor/producers/openaq_producer.py:19: DeprecationWarning: datetime.datetime.utcnow() is deprecated and scheduled for removal in a future version. Use timezone-aware objects to represent datetimes in UTC: datetime.datetime.now(datetime.UTC).
  current_time = datetime.utcnow().isoformat()
Starting Simulated Air Quality Producer...
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T14:32:23.332085'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.63, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:21.983440'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:26.984034'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:31.984588'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:36.985050'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:41.985959'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:46.986576'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:51.987274'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:54:56.988738'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:01.989331'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:06.989900'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.35, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:11.990479'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.84, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:16.991259'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.13, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:21.991734'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.89, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:26.992297'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.99, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:31.992976'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:36.993577'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:41.994384'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:46.994980'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.98, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:51.995530'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.03, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:55:56.996337'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.78, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:01.996926'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.19, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:06.997439'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:11.998112'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.8, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:16.998707'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.61, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:21.999150'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:26.999759'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.75, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:32.000362'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:37.000892'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:42.001478'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.55, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:47.002218'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 10.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:52.002753'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.6, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:56:57.003344'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:02.004048'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.28, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:07.004939'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:12.005577'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:17.006269'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.03, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:22.006786'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.77, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:27.007419'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.51, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:32.008012'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:37.008658'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 33.44, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:42.009225'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 52.08, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:47.009884'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:52.010598'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.49, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:57:57.011189'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:02.011967'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:07.012532'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.32, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:12.013173'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:17.013746'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 11.98, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:22.014319'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.83, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:27.014969'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:32.015526'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.4, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:37.016042'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:42.016713'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:47.017280'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.89, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:52.017890'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:58:57.018298'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.25, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:02.018916'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:07.019480'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 51.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:12.019984'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:17.020758'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 41.96, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:22.021417'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.06, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:27.021988'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.79, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:32.022605'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 32.33, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:37.023337'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:42.023941'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 5.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:47.024366'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.8, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:52.024905'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T16:59:57.025377'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 12.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:02.025830'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.24, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:07.026266'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.65, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:12.026760'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.03, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:17.027283'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 27.51, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:22.027775'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.07, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:27.028264'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.58, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:32.028701'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 13.78, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:37.029219'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 21.77, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:42.029718'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.42, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:47.030509'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 9.36, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:52.031155'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 50.15, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:00:57.031713'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.1, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:02.032227'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 24.21, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:07.032734'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:12.033606'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.59, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:17.034445'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:22.035096'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 28.57, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:27.035767'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 40.91, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:32.036513'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 45.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:37.037081'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:42.037753'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.31, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:47.038416'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:52.039098'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.81, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:01:57.039649'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 43.68, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:02.040360'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 44.9, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:07.041060'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 26.96, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:12.041745'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.43, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:17.042288'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 29.95, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:22.042973'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 38.92, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:27.043747'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 37.72, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:32.044385'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:37.044930'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.48, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:42.045525'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:47.046253'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 17.04, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:52.046982'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 14.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:02:57.047728'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 30.3, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:02.048385'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.26, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:07.048988'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 7.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:12.049631'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.8, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:17.050322'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.47, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:22.050985'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 8.97, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:27.051579'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 42.62, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:32.052084'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.37, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:37.052587'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 49.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:42.053132'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.67, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:47.053603'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.87, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:52.054113'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.34, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:03:57.054563'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.64, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:02.055098'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 39.74, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:07.055615'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 19.09, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:12.056283'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:17.056984'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 16.86, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:22.057519'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 46.46, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:27.058083'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 31.93, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:32.058800'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.38, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:37.059381'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 53.17, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:42.059988'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 47.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:47.060547'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 34.54, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:52.061092'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 25.18, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:04:57.061626'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 18.73, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:02.062145'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 22.01, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:07.062639'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 15.96, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:12.063254'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 48.76, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:17.063909'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 20.23, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:22.064609'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 36.71, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:27.065296'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 23.27, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:32.065862'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 35.22, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:37.066393'}
✅ Sent Simulated Data: {'city': 'Paris', 'country': 'FR', 'parameter': 'pm25', 'value': 54.35, 'unit': 'µg/m³', 'timestamp': '2025-12-31T17:05:42.067072'}
